# KIC04386047_morp_0.35_T0_55001.200546_P_2.90069.csv, none
# name, value
id,KIC04386047_morp_0.35_T0_55001.200546_P_2.90069.csv,target identifier
log_sb_phys,-1.2787458050702807,log of surface brightness ratio of the physical model
e_phys,0.004351521330491007,eccentricity of the physical model
w_phys,4.712386496786466,argument of periastron of the physical model
i_phys,1.3372503816447199,inclination (radians) of the physical model
r_sum_phys,0.28011908223036797,sum of fractional radii of the physical model
r_rat_phys,10.02266851349356,radius ratio of the physical model
sb_rat_phys,0.05263252372863457,surface brightness ratio of the physical model
ecosw_err_l,-1.0,lower HDI error estimate in ecosw
ecosw_err_u,-1.0,upper HDI error estimate in ecosw
esinw_err_l,-1.0,lower HDI error estimate in esinw
esinw_err_u,-1.0,upper HDI error estimate in esinw
cosi_err_l,-1.0,lower HDI error estimate in cosi
cosi_err_u,-1.0,upper HDI error estimate in cosi
phi_0_err_l,-1.0,lower HDI error estimate in phi_0
phi_0_err_u,-1.0,upper HDI error estimate in phi_0
log_rr_err_l,-1.0,lower HDI error estimate in log_rr
log_rr_err_u,-1.0,upper HDI error estimate in log_rr
log_sb_err_l,-1.0,lower HDI error estimate in log_sb
log_sb_err_u,-1.0,upper HDI error estimate in log_sb
e_err_l,-1.0,lower HDI error estimate in e
e_err_u,-1.0,upper HDI error estimate in e
w_err_l,-1.0,lower HDI error estimate in w
w_err_u,-1.0,upper HDI error estimate in w
i_err_l,-1.0,lower HDI error estimate in i
i_err_u,-1.0,upper HDI error estimate in i
r_sum_err_l,-1.0,lower HDI error estimate in r_sum
r_sum_err_u,-1.0,upper HDI error estimate in r_sum
r_rat_err_l,-1.0,lower HDI error estimate in r_rat
r_rat_err_u,-1.0,upper HDI error estimate in r_rat
sb_rat_err_l,-1.0,lower HDI error estimate in sb_rat
sb_rat_err_u,-1.0,upper HDI error estimate in sb_rat
n_param_phys,691.0,number of parameters after physical model optimisation
bic_phys,-196844.08715560395,BIC after physical model optimisation
noise_level_phys,0.0020972218964868286,noise level after physical model optimisation
total_freqs,227,total number of frequencies
passed_sigma,227,number of frequencies that passed the sigma test
passed_snr,153,number of frequencies that passed the S/R test
passed_both,153,number of frequencies that passed both tests
passed_harmonics,56,number of harmonics that passed both tests
std_1,0.0020972218964868286,Standard deviation of the residuals of the linear+sinusoid+eclipse model
std_2,0.005444332945966627,Standard deviation of the residuals of the linear+eclipse model
std_3,0.0052674278611529735,Standard deviation of the residuals of the linear+harmonic 1 and 2+eclipse model
std_4,0.0028521654255384507,Standard deviation of the residuals of the linear+non-harmonic sinusoid+eclipse model
ratio_1_1,70.18617808295565,Ratio of the first eclipse depth to std_1
ratio_1_2,4.110219391572558,Ratio of the second eclipse depth to std_1
ratio_2_1,27.036551762571214,Ratio of the first eclipse depth to std_2
ratio_2_2,1.5833054651363305,Ratio of the second eclipse depth to std_2
ratio_3_1,27.944566757498826,Ratio of the first eclipse depth to std_3
ratio_3_2,1.636480334347459,Ratio of the second eclipse depth to std_3
ratio_4_1,51.60850355603406,Ratio of the first eclipse depth to std_4
ratio_4_2,3.0222798545226004,Ratio of the second eclipse depth to std_4
