,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55372.47101113,0.28285541,0.96426,0.001633,1.043735,0.003366,1.060391,0.001796,
1,55372.49144533,0.29626963,0.965747,0.001632,1.046642,0.003365,1.061942,0.001795,
2,55372.51187964,0.30968393,0.96497,0.001631,1.045532,0.003363,1.061004,0.001794,
3,55372.53231375,0.32309809,0.973438,0.001631,1.062759,0.003362,1.07023,0.001793,
4,55372.55274796,0.33651232,0.964429,0.00163,1.044276,0.00336,1.06024,0.001792,
5,55372.57318226,0.3499266,0.962947,0.001629,1.041146,0.003358,1.058528,0.001791,
6,55372.59361637,0.36334077,0.959638,0.001628,1.034334,0.003357,1.054806,0.00179,
7,55372.61405057,0.37675499,0.957483,0.001627,1.030024,0.003355,1.052355,0.001789,
8,55372.63448488,0.39016928,0.958013,0.001627,1.031751,0.003353,1.052854,0.001788,
9,55372.65491898,0.40358344,0.950784,0.001626,1.016021,0.003352,1.044827,0.001787,
10,55372.67535319,0.41699767,0.946556,0.001625,1.007442,0.00335,1.040099,0.001786,
11,55372.69578749,0.43041196,0.940735,0.001624,0.99523,0.003349,1.03362,0.001785,
12,55372.7162217,0.44382618,0.936964,0.001624,0.987435,0.003347,1.029395,0.001784,
13,55372.7366558,0.45724034,0.927853,0.001623,0.968785,0.003345,1.019305,0.001783,
14,55372.75709011,0.47065463,0.912697,0.001622,0.937563,0.003343,1.002577,0.001782,
15,55372.77752431,0.48406886,0.911188,0.001621,0.934333,0.003342,1.00084,0.001781,
16,55372.79795841,0.49748301,0.901272,0.00162,0.913793,0.00334,0.98987,0.00178,
17,55372.81839272,-0.48910269,0.895672,0.00162,0.902711,0.003339,0.983642,0.001779,
18,55372.83882682,-0.47568854,0.891149,0.001619,0.893339,0.003337,0.978598,0.001778,
19,55372.85926112,-0.46227425,0.883108,0.001618,0.8766,0.003336,0.969692,0.001777,
20,55372.87969532,-0.44886003,0.896807,0.001617,0.905531,0.003334,0.984656,0.001776,
21,55372.90012943,-0.43544587,0.89167,0.001617,0.894699,0.003333,0.978939,0.001775,
22,55372.92056373,-0.42203158,0.884805,0.001616,0.880333,0.003331,0.971327,0.001774,
23,55372.94099793,-0.40861736,0.877681,0.001615,0.86562,0.00333,0.96343,0.001773,
24,55372.96143203,-0.3952032,0.8793,0.001615,0.868871,0.00333,0.965132,0.001773,
25,55372.98186633,-0.38178891,0.876,0.001615,0.861391,0.00333,0.961433,0.001773,
26,55373.00230053,-0.36837469,0.875834,0.001615,0.861713,0.00333,0.961176,0.001773,
27,55373.02273463,-0.35496053,0.873188,0.001616,0.856167,0.00333,0.958197,0.001773,
28,55373.04316893,-0.34154625,0.872646,0.001616,0.854982,0.003331,0.957527,0.001773,
29,55373.06360313,-0.32813202,0.871597,0.001616,0.852933,0.003331,0.956301,0.001773,
30,55373.08403733,-0.3147178,0.871834,0.001616,0.853609,0.003331,0.956486,0.001773,
31,55373.10447153,-0.30130358,0.875202,0.001616,0.860768,0.003331,0.960107,0.001773,
32,55373.12490573,-0.28788936,0.874764,0.001616,0.859741,0.003332,0.959551,0.001773,
33,55373.14534003,-0.27447507,0.881615,0.001616,0.873752,0.003332,0.966991,0.001773,
34,55373.16577413,-0.26106091,0.880123,0.001617,0.870358,0.003333,0.965278,0.001773,
35,55373.18620833,-0.24764669,0.883762,0.001617,0.878097,0.003332,0.969194,0.001773,
36,55373.20664263,-0.23423241,0.887393,0.001617,0.88537,0.003333,0.973101,0.001773,
37,55373.22707682,-0.22081819,0.88922,0.001617,0.889123,0.003333,0.975028,0.001773,
38,55373.24751092,-0.20740403,0.889523,0.001617,0.890235,0.003334,0.975284,0.001773,
39,55373.26794522,-0.19398975,0.89554,0.001617,0.902982,0.003334,0.981805,0.001773,
40,55373.28837941,-0.18057553,0.893955,0.001617,0.899526,0.003334,0.979991,0.001773,
41,55373.30881351,-0.16716137,0.894603,0.001617,0.901002,0.003335,0.980625,0.001773,
42,55373.32924781,-0.15374709,0.898479,0.001618,0.909028,0.003335,0.984797,0.001773,
43,55373.349682,-0.14033287,0.897469,0.001618,0.906544,0.003335,0.983613,0.001773,
44,55373.3701161,-0.12691872,0.899986,0.001618,0.911677,0.003335,0.986296,0.001773,
45,55373.39055039,-0.11350443,0.89932,0.001618,0.910093,0.003335,0.985489,0.001773,
46,55373.41098459,-0.10009021,0.89947,0.001618,0.910615,0.003336,0.985577,0.001773,
47,55373.43141868,-0.08667606,0.897983,0.001618,0.907308,0.003336,0.983871,0.001773,
48,55373.45185298,-0.07326178,0.893679,0.001619,0.898669,0.003337,0.97908,0.001774,
49,55373.47228707,-0.05984763,0.894216,0.001619,0.899992,0.003338,0.979592,0.001774,
50,55373.49272137,-0.04643334,0.872809,0.00162,0.855335,0.003339,0.956068,0.001775,
51,55373.51315556,-0.03301912,0.831605,0.001621,0.770573,0.00334,0.910863,0.001775,
52,55373.53358966,-0.01960497,0.804557,0.001621,0.714022,0.003341,0.881169,0.001776,
