ID,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,prediction,Villanova ID,morph,Villanova Class
2080257827754076032,2241.3732403945564,0.2907529355517501,-832.3217822929787,1200.2342536192184,7.184161160166917,-166.06339552591322,-885.5979763171498,1455.6526397963971,-1420.0189977249888,1003.8561999619612,-531.8692112305293,206.10348776571152,-53.54379312509101,2.8332719561882675,OverContact,,,
6504774806411682304,2178.021939307933,3.645262132877224,138.97192085417456,-284.920509806803,1.0647404265117646,251.4367541753685,-203.39349519920447,150.17183322674765,-100.25457343036592,59.7064669524359,-31.0792374184952,13.627855536826448,-4.736511412449766,4.219849018761104,Detached,TIC 0220388567,0.435,SemiDetached
2076134762234973440,2232.6517652695047,0.8785294451763573,33.49034194274288,-26.25920668379929,3.524022563438354,-36.59919588410843,-12.001686246587038,45.57367201329513,8.091571704184945,-40.95238045520434,6.716687514048731,22.859703715435103,-16.283291944353177,1.407208904051415,SemiDetached,KIC08523194,0.94,Ellipsoidal
3196521030568578176,2043.1446910722093,0.6404740880852721,654.3441839036454,164.9954801739288,-219.0110909510272,-710.7542795235485,-804.9600177641171,97.72574555960608,837.7067866959856,410.3056011016499,-655.4619108714143,-546.5499212490677,760.9916477371381,0.8015488783825082,Detached,TIC 0034145330,0.61,SemiDetached
1325137529829065984,2202.265033769378,4.905363642747147,247.86959085365584,401.4611667543352,116.77077388038438,-51.29940677620704,-935.511493687545,-435.6615986839659,582.5800067222694,477.25342681556816,-9.01396233664014,-303.4429060427141,-102.7270477307477,0.5059847252299378,Ellipsoidal,,,
1344698189582086016,2196.4926894701293,0.3469255784375287,-19.58330597824196,53.67859245755199,-7.464640109671482,-62.07227400728223,-54.40572904634265,173.0720455862201,-128.6360686364332,-29.225166188940435,126.41778677493654,-104.95279084998364,42.587474396934816,2.186542708054134,SemiDetached,TIC 0115971584,0.834,Ellipsoidal
2079595406358550912,2216.354908899696,0.3307668813999209,-601.2288405526479,358.18836187905003,15.829931961460234,827.0092294041639,-657.279824593681,-459.64970010639104,969.1272603513931,-522.1062299862198,-40.84698325059127,187.0977385758873,-91.11799910277588,1.866381218094564,Ellipsoidal,KIC08245326,0.94,Ellipsoidal
5039922432824160384,2220.126967542873,0.4067976448491524,159.9857899771653,89.2599872934688,82.46219894947316,-101.18918744175372,-217.4805265403629,-152.91040880800097,49.76002868317126,200.2582967629731,115.75252738145744,-96.15225130583929,-141.6587366102189,0.5519516767613148,SemiDetached,,,
374473598629517056,2305.6505735490164,0.6760313391001669,762.660849665236,-641.5681771702907,32.26936506293395,-988.5138181441844,1435.9190927750406,-221.582828073066,-1386.440888150315,2030.94078816223,-1574.3651359451237,767.837237510232,-227.80256362446443,2.2642657819179592,OverContact,TIC 0352378412,0.668,SemiDetached
2077498981283602944,2207.257750915914,0.5614137908136023,-15.559486682059836,0.0366220742735424,-0.0183535641242344,-0.0086482391397055,0.015765728423277,-0.0126915541831392,0.0024162697431746,0.0018941398324789,0.0073822945201799,-0.0066204224993123,0.0175382402899447,8.815723119612176,Detached,KIC06213131,0.64,SemiDetached
3532312225289255040,2027.7545675504125,2.267683653920105,-5.624971074692236,-0.1297387711568562,0.0181067508074995,0.2003621877308401,-0.0743968195458852,0.0439600997179857,-0.0971243072929746,0.0893670385348501,-0.0220006324486872,0.0197470272685989,-0.0348630437819013,4.987591680971923,SemiDetached,TIC 0168384614,0.633,SemiDetached
2943015568086195968,2245.8917902850635,1.7080560484486331,2331.202118484301,-4442.254578814468,2.2959171471823394,3783.2388284656,-2880.2166768967018,1943.824170965564,-1147.4313914099378,580.1771788919993,-243.10531648917225,79.8441297865677,-18.478349257843792,3.0832493994249988,Detached,TIC 0033689349,0.401,SemiDetached
2106528733950556800,2226.1591091582086,0.2617615307666829,-0.6226218208006333,-31.43318840828629,0.1969641326097284,34.27637256315406,-35.484901930975354,32.74107124643015,-25.89391852043498,17.161247350532363,-9.2769985421505,3.89803421918214,-1.163504642006669,3.4350736761649863,Ellipsoidal,KIC09392331,0.77,OverContact
3030312839969412992,2102.785561487977,0.7295024407684527,64.93969427098304,44.26643576111349,88.49139004665922,-24.43694659411524,-79.74277497759985,-108.65955660461871,-57.486649582504825,141.8602927936834,73.02688070720674,60.241526949238704,-215.10303842860952,0.5792504397450983,Detached,TIC 0405034090,0.933,Ellipsoidal
3839523569453241600,2378.0314526932093,0.897419279770173,1252.149414675813,-1870.032501656192,-14.810208380490016,283.2335998017524,1352.6906126664642,-2272.066862468841,2261.9145321898377,-1639.4269518325295,897.5803994094025,-363.5235592890349,100.4481003485782,2.919823168833285,SemiDetached,,,
2006983280510832384,2202.558560640057,1.5422091699687792,-10.416410991370888,0.0742869782704188,-0.0260457599616843,0.1365488634647448,-0.1374832292352695,-0.0160027909663401,0.0906751284607942,-0.0238783739283451,-0.0447831924432626,0.0236613233079003,0.0260256147430956,7.094823216191935,SemiDetached,TIC 0343667351,0.57,SemiDetached
2015311909284039168,2187.059375147623,0.9215839892284002,-12.536904427915657,0.1356570755224667,0.0238612760014213,-0.0669426884871878,0.0303373552639536,-0.004762999901562,-0.0109828178017623,-8.501381861098748e-05,-0.005295683386722,0.0250127061744287,-0.0226348101245505,12.03267582952267,Detached,TIC 0377611329,0.635,SemiDetached
3077483709857255808,2274.477259979627,9.01251706028679,-9.3352411820839,0.0055151416159833,0.0332739558288816,0.0639668105622679,-0.0089768891850447,-0.0470873508565946,-0.0085830680867784,0.0591938360548451,-0.0052634324704305,-0.0440496310747181,0.0112701570331975,7.384032019332635,SemiDetached,TIC 0455178154,0.459,SemiDetached
2131631821362131456,2258.844303090448,10.166254878033568,-10.815991023197643,-0.1918757064859564,0.0598602479104189,0.2003179513594368,-0.1510398646893242,0.166483027732525,-0.1350627715335438,0.0562796004589629,-0.1043894903854761,0.0921334616224217,-0.0337503619974708,5.405238950667887,SemiDetached,KIC10583181,0.47,SemiDetached
2133081664883970688,2256.517323467593,0.705453798490307,-170.07925625390496,301.4430204207042,-0.9458535832560384,-266.2194795156668,215.7977951676316,-159.32158154094685,106.4542961498114,-63.38748087055689,32.7287749002869,-14.23356702776412,4.819716833524856,4.305110627968408,SemiDetached,KIC12108333,0.62,SemiDetached
2860746225442786688,2205.5709536395,1.380136653502224,-9.36991825946416,0.0029757698356166,-0.0047319162166689,-0.0008200322373322,-0.0001879632016066,0.0019676404244234,-0.0035274293880476,0.0042546299301038,-0.0004732760837241,0.0004314704446055,-0.0012945151497181,7.823014499439697,Detached,TIC 0365962806,0.338,Detached
2073774591808198784,2197.865267090734,1.2794639556159024,2390.4338118965343,-253.58180701304389,325.8170561373957,-3377.791026100969,-1149.2479466661523,2988.991909870153,1591.0493892786362,-2819.961534860263,-1045.5015662682558,3025.611602955274,-1690.7003608569594,1.172962179264028,SemiDetached,KIC05300878,0.5,SemiDetached
166437168205381376,2101.8973012254883,1.1331634109687816,-11.31962076446986,0.0218896161518753,0.0308309169523068,0.0254479969152674,-0.0059857379664314,-5.336276692603727e-05,0.0040703405066053,0.0059484827365502,0.011348423043071,-0.0195257571416666,0.0065632341898514,8.702370911863088,Detached,TIC 0085785338,0.442,SemiDetached
4834023766534843520,2182.327021359228,1.623147090056742,-11.066539961381402,-2.663217415553287,0.0535667880066382,2.487334639617869,-2.050895297392164,1.637242111987138,-1.2800549389735858,0.8870210040627171,-0.5107041660470332,0.2811959800626186,-0.1587901711859569,4.810284500729848,SemiDetached,TIC 0079565128,0.58,SemiDetached
4668102578524054144,2204.803060216524,0.2972795042854467,-12.194092870576243,0.0203312356398369,-0.0058266270342129,0.1314813680733273,-0.0237591112624856,-0.0155699588987288,0.0092345151777188,0.0094932967181237,-0.0021327075077607,-0.003029879791448,-0.0021195292263198,6.682017937376015,SemiDetached,TIC 0388129029,0.81,Ellipsoidal
2907005256605202816,2184.0010953153533,0.2757795199622521,-10.617154623521332,0.1823970128734176,0.0087567890424855,-0.044421065671023,0.0036149460343322,-0.0059932815462714,-0.0004298928354236,0.0099230219192955,-0.0030574900511678,0.0086313530438357,-0.0064895464464196,11.829718135174144,Detached,TIC 0031118189,0.773,OverContact
3183973610030739328,2247.58113464131,0.9265027130844864,-1467.456048546905,1286.2440140402407,-41.27140208169536,1634.2103047267071,-2453.76771295716,396.1494252372409,2262.2456660804605,-3235.5025511182344,2419.749704383771,-1126.133716189933,314.4986365477933,2.362711536918211,SemiDetached,TIC 0043712632,0.743,OverContact
202816984311041280,2276.937795392559,0.7157218443967794,-8.206303994326715,0.0029323321237441,0.0031994382705293,0.1228509102284107,-0.0001733208308152,-0.0133803592303007,0.0039671970764285,0.0090370956545285,-0.0086756470255228,-0.0093469920199831,-0.0009175725706027,5.970469047594152,SemiDetached,TIC 0156414921,0.779,OverContact
2079198173425835520,2245.684907214696,1.6795524888174505,-385.9660246147865,36.45960858670991,-54.79934549429019,543.3094461367828,163.68682329023252,-490.9533718898703,-218.2133938401776,462.4502234549906,120.3333488525972,-460.3618062131762,271.88850036734016,1.2724156369737791,Ellipsoidal,KIC08841616,0.59,SemiDetached
2128843631675650560,2223.8669170270746,1.1051092083174128,3509.4603501710185,-3506.1405101432483,84.38617595228251,-3110.185846612605,5700.473182893507,-2231.249142790637,-3057.5976035550366,5467.147070136009,-4379.686953734871,2126.724012632607,-616.8238306254071,2.338835197734635,SemiDetached,KIC10736223,0.56,SemiDetached
403055880133735936,2295.310899246328,9.802388197399877,-9.710248838231731,-0.1304840775710698,0.0592554814536839,0.3114104579228303,-0.1422059552046596,0.0591041350753723,-0.0007374566263405,0.0382615295914612,-0.1402596176628812,0.0969051431400825,-0.0422364010479782,5.5294016528986765,SemiDetached,TIC 0306956190,0.608,SemiDetached
2148797809211002624,2212.925399361942,1.1247595402705726,-1527.2696574762692,2199.701864958303,9.605332979567567,-227.3325724009336,-1716.5529163642914,2687.881941879949,-2521.616753022753,1707.8791369662615,-861.7665568416074,315.8119936488138,-76.94151799020518,2.905767562839062,OverContact,TIC 0263930790,0.647,SemiDetached
